series,meanmape,mapegt10,std
tsla,6.506034228322432,0.19658119658119658,5.011340379231572
tslf,1.4054531893021989,0.017094017094017096,1.8405068427839637
tslx,1.4819624261761926,0.0,1.0107826002625233
tsm,1.9728273948694754,0.0,1.4310392520613926
tsn,3.347360607563891,0.03418803418803419,2.683005062417015
tsq,5.505814898787384,0.11965811965811966,4.8633471940212445
tsri,10.87500007141945,0.38461538461538464,9.604190032772925
tsro,7.974164925395881,0.19658119658119658,10.458671334080572
tss,3.7325148731476303,0.05128205128205128,3.407213819662601
tst,5.050868810552016,0.042735042735042736,3.1057084462929376
tsu,4.632345690359146,0.042735042735042736,3.395896813209337
ttc,1.9611698034215896,0.008547008547008548,1.7732388086163864
ttec,2.888202264273184,0.03418803418803419,2.610801401298055
ttek,2.9111521460125958,0.03418803418803419,3.0987770472016503
ttf,2.0017993037796367,0.0,1.73460616211019
ttgt,3.1638477089607293,0.02564102564102564,2.991456942525399
tti,9.11277466556799,0.28205128205128205,8.381106785047585
ttm,4.833451032744712,0.1111111111111111,3.5845319731968495
ttmi,5.062307676337183,0.15384615384615385,4.664382835546982
ttnp,8.506295902239774,0.2905982905982906,7.83865702877914
ttoo,10.650635543907065,0.4358974358974359,8.28403849078319
ttp,3.106021559399132,0.008547008547008548,2.038152936908397
ttph,10.067374269629145,0.26495726495726496,10.604569023445134
tts,6.6033627947647,0.19658119658119658,5.674162866217662
ttwo,3.3870335342510156,0.03418803418803419,2.882592824816693
tu,1.7413802207772464,0.0,1.1958717864946458
tues,7.238682079251409,0.2222222222222222,5.125081261297801
tup,3.264087735638101,0.017094017094017096,2.603465613877334
turn,4.6295517177006,0.09401709401709402,3.46754326707635
tv,3.5658418132684333,0.05128205128205128,2.8023083513037834
tvc,0.8251273201590326,0.0,0.6267211159576079
tve,0.6138028264341635,0.0,0.4647658208438943
tvpt,3.6114703328285516,0.008547008547008548,2.3394513646368043
tvty,5.189599238885456,0.1452991452991453,5.767117023689433
twi,7.184624682709481,0.21367521367521367,4.655473144052377
twin,8.751028742334116,0.3247863247863248,6.338801490667269
twmc,6.155186391967198,0.1452991452991453,6.339699411445848
twn,2.0964564533803016,0.017094017094017096,1.9078986898603925
two,1.954513171737226,0.0,1.2983630674834756
twou,5.625003104399019,0.10256410256410256,6.340991079253515
twtr,6.181162227496071,0.1794871794871795,4.4378994780694825
twx,2.1139307480265113,0.02564102564102564,2.619946694724401
tx,4.71293623089788,0.06837606837606838,4.243269240480533
txmd,10.00906290764068,0.4358974358974359,6.131694794674173
txn,1.8181444196142504,0.0,1.2558940350557282
txrh,3.5564043191197205,0.06837606837606838,3.015864286608695
txt,2.487284917740062,0.008547008547008548,2.042099220458537
ty,0.8922968452811358,0.0,0.9176422919872484
tyg,4.034825764065521,0.06837606837606838,3.142429513542975
tyl,3.2616118422153715,0.017094017094017096,2.4530990188144397
type,3.5081270033244523,0.017094017094017096,2.4175255262006035
ty_,0.996191883953035,0.0,0.6114574455806104
tzoo,7.215148540410868,0.23076923076923078,5.27769849274668
uaa,5.31105028092948,0.08547008547008547,5.940295023293346
ual,5.354074574933862,0.1282051282051282,3.875164411956721
uamy,11.198938393760496,0.5299145299145299,6.245745332387382
uan,7.334464890276273,0.2222222222222222,4.830943178228699
uba,3.172980853935505,0.0,1.5072077332235867
ubcp,2.3435695953038866,0.0,1.818654178103781
ubfo,3.2540883893685697,0.017094017094017096,2.4759360425940815
ubnk,3.5185289261094956,0.0,2.2174743223982305
ubnt,5.422807183415985,0.1794871794871795,5.096534949596921
uboh,3.4196374502729197,0.05128205128205128,3.197068702324914
ubp,3.2107717388189942,0.017094017094017096,2.0960948421996326
ubs,3.3717714567186996,0.03418803418803419,2.5158936253580464
ubsh,3.343400957331208,0.017094017094017096,2.3899901598571174
ubsi,3.7802713893644917,0.03418803418803419,2.525663575378427
ucba,1.787389362757957,0.0,1.6273339609375284
ucbi,4.073560985342648,0.042735042735042736,2.7717961837276657
ucfc,4.158909010735486,0.03418803418803419,2.8427223042106013
uctt,7.549091490809038,0.27350427350427353,4.8414472970419205
udr,2.0910013066322723,0.0,1.3140034338992892
uec,8.543372149259467,0.3333333333333333,6.307186630822559
ueic,4.0993062319926405,0.03418803418803419,2.8875827180165112
ueps,4.90472574531524,0.10256410256410256,3.71592209474205
ufcs,3.3093474111484644,0.03418803418803419,2.42222207381939
ufi,4.3337132153583005,0.008547008547008548,2.4776324853490865
ufpi,3.94109308106019,0.03418803418803419,2.471715302061912
ufpt,3.4409443869422347,0.042735042735042736,3.3683873050143958
ufs,4.01386511173481,0.02564102564102564,2.383274863107559
ug,4.040756255862449,0.042735042735042736,2.836212602704643
ugi,1.8960969264830303,0.0,1.5309601856674724
ugp,4.281189517471482,0.07692307692307693,2.978203181148372
uhal,3.097093442381085,0.0,1.9429568367829542
uhs,2.673023823456237,0.02564102564102564,2.1810835618331694
uht,2.6431553532865024,0.0,1.8648906039476545
uihc,6.117721131816136,0.1282051282051282,3.509616172975194
uis,7.508601404716755,0.21367521367521367,6.654791623762925
ul,2.52721383911685,0.03418803418803419,2.7457179134611756
ulbi,6.706913768845576,0.19658119658119658,4.911128627175582
ulh,7.570681996782956,0.29914529914529914,4.005984558888512
ulta,2.8687899458430066,0.02564102564102564,2.438062730880095
ulti,2.878340529421361,0.0,1.893962517368682
umbf,3.7625510707666536,0.03418803418803419,2.668894821680922
umc,3.509991597503405,0.042735042735042736,2.6953868346005
umh,2.549538466829479,0.0,1.707541160590189
umpq,3.564113161607636,0.05982905982905983,2.851308036913834
un,2.21572922311461,0.008547008547008548,1.8708209444766255
unam,6.085593321444391,0.17094017094017094,5.911414913240842
unb,3.372020794990854,0.042735042735042736,2.8278658682320574
